"index","Fecha","Texto","code"
117,"2021-10-20T07:26:39.000Z","RT @ithotelero: 📣Jornadas ITH Hotel Energy Meetings 2021 en Marbella!
🗓️26 de octubre a las 9:30h
📍Hotel Fuerte Marbella, Marbella

Inscríb…","{}"
118,"2021-10-20T07:18:45.000Z","Buenos días @Repsol  tenéis dm !!!","{'code': 'Performance', 'polarity': 'P'}"
119,"2021-10-20T07:12:00.000Z","RT @coieum: Mañana arrancamos la #JVE2021... y aquí están el resto de empresas e instituciones que nos acompañarán estos dos días. ¡Qué ner…","{'code': 'Leadership', 'polarity': 'NONE'}"
120,"2021-10-20T07:10:33.000Z","RT @coieum: Mañana arrancamos la #JVE2021... y aquí están el resto de empresas e instituciones que nos acompañarán estos dos días. ¡Qué ner…","{'code': 'Leadership', 'polarity': 'NONE'}"
121,"2021-10-20T07:06:06.000Z","Entre los ganadores de esta 39 edición de los Premios Aster también están @Repsol, por su Innovación Digital, o @GENERALI_es por su Trayectoria Empresarial.  https://t.co/Sp1KHqlrD4","{}"
122,"2021-10-20T07:00:14.000Z","#Podcast 🎙 | Hoy, en la 'Primera de Expansión', analizamos:
➡️La mejora del #dividendo de @Repsol.
➡️Los cambios en la política de sucesión de @bancosantander.
➡️El posible cambio de nombre de @Facebook.
➡️ @NetflixES modificará su medición de audiencias.
https://t.co/zbrS0kRoDu","{}"
123,"2021-10-20T06:45:44.000Z","#PortadaExpansión 🗞️ | @Repsol baraja mejorar el programa de #dividendos, dentro de su plan estratégico. Bien ajustándolo al alza, o adelantando el pago extra que tenía previsto con la recompra y amortización de #acciones.🖊️ @mpatinogomez ⬇️https://t.co/CqZK9qysSB","{}"
124,"2021-10-20T06:15:59.000Z","Welcome to a live webinar on how it is possible to produce 100% renewable gasoline. Technical and environmental benefits for a new renewable REWOFUEL gasoline will be presented in this webinar, with @Repsol and @SEKABcom 
October 27, 12.00-12.45. Registration link in reply. https://t.co/FznM6EuwFN","{'code': 'Leadership', 'polarity': 'NONE'}"
125,"2021-10-20T05:36:20.000Z","Repsol to Expand Sines Industrial Complex in Portugal
  https://t.co/iDC26alWQ3 @SteelGuru
#Oil
#NaturalGas
#LNG
#Hydrogen
@Repsol","{'code': 'Leadership', 'polarity': 'NONE'}"
126,"2021-10-20T05:30:00.000Z","¡Arrancan las obras en el Puerto de Santander para la instalación de la terminal de bunkering de #GNL!. Esta nueva terminal conlleva una inversión de @Repsol de 10 millones de euros y estará finalizada en marzo de 2023⛴️
👉https://t.co/70fIEf9C8D https://t.co/2JoJoP8CwV","{'code': 'Innovation', 'polarity': 'P'}"
127,"2021-10-20T05:16:04.000Z","RT @RebelionxClima: El viernes pasado varias compañeras declararon en los juzgados de Móstoles por la acción del 21 de junio. Todavía queda…","{}"
128,"2021-10-20T04:17:33.000Z","Rumbo a #ElDespertarLiberal de @MasDeUno con @carlos__alsina en @OndaCero_es - @Repsol mejora #dividendo - Rebaja PIB al 5 %  - Warren @sanchezcastejon no negocia #Peajes con #UstedSeñora - Bolsa #China - @Netflix y #juegodelcalamar","{'code': 'Performance', 'polarity': 'P'}"
129,"2021-10-20T03:48:07.000Z","@Repsol Hola, fue el domingo 17 octubre en torno a las 13:00h. Gracias","{'code': 'Citizenship', 'polarity': 'P+'}"
130,"2021-10-20T01:15:39.000Z","RT @EstrategiasTv: Repsol: el difícil equilibrio del petróleo y las renovables. https://t.co/ejLpYPHOxC #repsol @Repsol #bolsaespaña","{'code': 'Performance', 'polarity': 'P'}"
131,"2021-10-19T23:13:47.000Z","@Repsol Han cerrado la mitad de facturación... Ahora me queda mes y medio por facturar de nuevo","{}"
132,"2021-10-19T23:08:09.000Z","RT @RebelionxClima: El viernes pasado varias compañeras declararon en los juzgados de Móstoles por la acción del 21 de junio. Todavía queda…","{}"
133,"2021-10-19T22:46:51.000Z","RT @HSBC: In an energy sector first - we’ve played a key role helping global oil and gas company @Repsol with a landmark sustainability-lin…","{'code': 'Performance', 'polarity': 'P'}"
134,"2021-10-19T22:34:37.000Z","Últims dies per presentar candidatures al Premi de Periodisme Mañé i Flaquer / El premi es lliurarà a Torredembarra el 26 de novembre i està dotat amb 20.000 euros @AjTorredembarra @Repsol @PortTarragona @periodistes_cat 
https://t.co/fQhlv0Xaqu","{}"
135,"2021-10-19T21:56:07.000Z","RT @Enerclub: #34MNE Conocemos ahora todos los procesos englobados en la denominada Petroquímica con Fernando Arroyo Martínez, Director de…","{}"
136,"2021-10-19T21:55:48.000Z","RT @Enerclub: #34MNE ¿Qué tendencias existen y hacía donde van las tecnologías energéticas? nos lo cuenta Fernando Temprano Posada, fue Dir…","{}"
137,"2021-10-19T21:30:14.000Z","RT @el_pais: Helena González, doctora en Biomedicina, resume las enormes posibilidades que ofrece el hidrógeno. Se avecina una revolución e…","{}"
138,"2021-10-19T21:29:07.000Z","RT @SPEtweets: The first-ever #SPE virtual symposium on Artificial Intelligence (AI) will feature speakers from @Accenture, @bakerhughesco,…","{}"
139,"2021-10-19T21:17:24.000Z","RT @rcpEspana: @CocaCola_es @pepsi @PepsiMax_Es @MAPFRE @MAPFRE_ES @Repsol @BP_plc @Shell @Toyota_Esp @ToyotaPrensa @ToyotaMotorCorp @Funda…","{}"
140,"2021-10-19T20:45:28.000Z","En @AccionNacional aparte de vende patrias con @iberdrola @Repsol Hollyburton... Metidos en el tráfico de drogas, ⬇️
@MarkoCortes @FelipeCalderon @nytimeses @ActualidadRT @el_pais @postopinion_es @AristeguiOnline @lajornadaonline @proceso https://t.co/lDutiP6wlr","{}"
141,"2021-10-19T20:43:25.000Z","RT @MoureOrtega: ¿Sabías que el frío puede esconder el secreto contra los michelines? 🥶❄️¿Conoces la “grasa que quema grasa”? 🔥 Esta semana…","{}"
142,"2021-10-19T20:31:13.000Z","RT @Repsol: Por todas ellas, #SacaPecho. Queremos trasladaros toda nuestra energía y apoyo con nuestro equipo 💪, sumándonos al #DíaMundialC…","{}"
143,"2021-10-19T20:15:43.000Z","RT @Repsol: Por todas ellas, #SacaPecho. Queremos trasladaros toda nuestra energía y apoyo con nuestro equipo 💪, sumándonos al #DíaMundialC…","{}"
144,"2021-10-19T20:00:47.000Z","RT @Repsol: Por todas ellas, #SacaPecho. Queremos trasladaros toda nuestra energía y apoyo con nuestro equipo 💪, sumándonos al #DíaMundialC…","{}"
145,"2021-10-19T19:46:41.000Z","RT @ESICMadrid: @Repsol gana el #PremioAster por Innovación Digital con #waylet🥇👏🏻 https://t.co/pr2pDqRsdO","{}"
146,"2021-10-19T19:46:15.000Z","@MyWaylet @BalloonWorldCup @IbaiLlanos @3gerardpique @Repsol @MyWaylet una cosa, no me deja canjear el código, por qué??","{}"
147,"2021-10-19T19:43:36.000Z","RT @Repsol: Por todas ellas, #SacaPecho. Queremos trasladaros toda nuestra energía y apoyo con nuestro equipo 💪, sumándonos al #DíaMundialC…","{}"
148,"2021-10-19T19:26:06.000Z","@CocaCola_es @pepsi @PepsiMax_Es @MAPFRE @MAPFRE_ES @Repsol @BP_plc @Shell @Toyota_Esp @ToyotaPrensa @ToyotaMotorCorp @Fundanone @danonecanarias @danone_es @RAHNJuanArias @AriasRahn @SEATofficial @tuSEAT @TurismoArona @GALEONOUTLET @cmorcilloserra @daperezm @davidezpeleta","{}"
149,"2021-10-19T19:12:48.000Z","RT @Repsol: Por todas ellas, #SacaPecho. Queremos trasladaros toda nuestra energía y apoyo con nuestro equipo 💪, sumándonos al #DíaMundialC…","{}"
150,"2021-10-19T18:58:59.000Z","@marthacrdz @g_quadri @Repsol @iberdrola ¿Porque no sacan del problema a España? Checa por lo menos la reseña de ""El Cártel Español, Historia Crítica de la Reconquista Económica de México y América Latina (1898–2008)""","{'code': 'Innovation', 'polarity': 'P'}"
151,"2021-10-19T18:57:46.000Z","@marthacrdz @g_quadri Que bueno que se invierte en esas opciones de ""placas solares"". A lo que voy es que en México @Repsol e @iberdrola tienen contratos muy jugosos donde nos venden que son los salvadores y en si son nidos de corrupción y explotación. Vuelvo a repetir, si son tan eficientes...","{}"
152,"2021-10-19T18:56:22.000Z","RT @Repsol: Por todas ellas, #SacaPecho. Queremos trasladaros toda nuestra energía y apoyo con nuestro equipo 💪, sumándonos al #DíaMundialC…","{}"
153,"2021-10-19T18:56:04.000Z","RT @Repsol: ¿Por qué el #HidrógenoRenovable es clave para el reto energético del futuro? @HelenaArlequino nos explica su uso en el transpor…","{}"
154,"2021-10-19T18:47:11.000Z","@el_pais @Repsol Acabáramos. Este anuncio que dice cosas muy discutibles, está patrocinado por Repsol. Ahora se entiende todo. Le falta hablar del muy bajo rendimiento de los procesos de fabricación de H2,del peligro en su manipulación, etc. Y todo expuesto por una Dra. en biomedicina(¿?)","{}"
155,"2021-10-19T18:44:36.000Z","RT @Repsol: ¡Muchas gracias por este reconocimiento a nuestra app @mywaylet! #PremioAster","{}"
156,"2021-10-19T18:43:43.000Z","RT @el_pais: Helena González, doctora en Biomedicina, resume las enormes posibilidades que ofrece el hidrógeno. Se avecina una revolución e…","{'code': 'Governance', 'polarity': 'N'}"
157,"2021-10-19T18:43:21.000Z","RT @el_pais: Helena González, doctora en Biomedicina, resume las enormes posibilidades que ofrece el hidrógeno. Se avecina una revolución e…","{}"
158,"2021-10-19T18:41:49.000Z","RT @Repsol: Por todas ellas, #SacaPecho. Queremos trasladaros toda nuestra energía y apoyo con nuestro equipo 💪, sumándonos al #DíaMundialC…","{}"
159,"2021-10-19T18:41:12.000Z","RT @el_pais: Helena González, doctora en Biomedicina, resume las enormes posibilidades que ofrece el hidrógeno. Se avecina una revolución e…","{}"
160,"2021-10-19T18:30:24.000Z","RT @el_pais: Helena González, doctora en Biomedicina, resume las enormes posibilidades que ofrece el hidrógeno. Se avecina una revolución e…","{}"
161,"2021-10-19T18:30:00.000Z","Helena González, doctora en Biomedicina, resume las enormes posibilidades que ofrece el hidrógeno. Se avecina una revolución energética https://t.co/BpXzW2EtpB #somosFUTURO por @Repsol https://t.co/thzYB3gosr","{}"
162,"2021-10-19T18:25:21.000Z","RT @Repsol: Juan Carlos Ramírez, nuestro Director de Programación, Logística y Ventas Refino, nos habla de la importancia de la transformac…","{}"
163,"2021-10-19T18:18:56.000Z","RT @Repsol: Juan Carlos Ramírez, nuestro Director de Programación, Logística y Ventas Refino, nos habla de la importancia de la transformac…","{}"
164,"2021-10-19T18:07:01.000Z","RT @Repsol: Por todas ellas, #SacaPecho. Queremos trasladaros toda nuestra energía y apoyo con nuestro equipo 💪, sumándonos al #DíaMundialC…","{}"
165,"2021-10-19T18:01:03.000Z","RT @Repsol: Juan Carlos Ramírez, nuestro Director de Programación, Logística y Ventas Refino, nos habla de la importancia de la transformac…","{}"
166,"2021-10-19T17:47:44.000Z","RT @Repsol: Por todas ellas, #SacaPecho. Queremos trasladaros toda nuestra energía y apoyo con nuestro equipo 💪, sumándonos al #DíaMundialC…","{}"
167,"2021-10-19T17:46:34.000Z","RT @Repsol: Juan Carlos Ramírez, nuestro Director de Programación, Logística y Ventas Refino, nos habla de la importancia de la transformac…","{}"
168,"2021-10-19T17:46:23.000Z","RT @SPSindromeDown: Participa en “Corre Conmigo - La obra” una comedia de teatro virtual para toda la familia. 👨‍👩‍👧‍👦🎭

¡Domingo 07 de nov…","{}"
169,"2021-10-19T17:42:51.000Z","RT @SPSindromeDown: Participa en “Corre Conmigo - La obra” una comedia de teatro virtual para toda la familia. 👨‍👩‍👧‍👦🎭

¡Domingo 07 de nov…","{}"
170,"2021-10-19T17:33:53.000Z","RT @Repsol: ¿Por qué el #HidrógenoRenovable es clave para el reto energético del futuro? @HelenaArlequino nos explica su uso en el transpor…","{}"
171,"2021-10-19T17:26:24.000Z","@Repsol @ContraCancerEs Mi mujer saca pecho, pero cuando va a una gasolinera de las vuestras se le encoge hasta el alma. Gas-oil 1,43 euros.","{}"
172,"2021-10-19T17:18:41.000Z","RT @ERenovables: La subasta queda así: @_CapitalEnergy_ se ha adjudicado 1.550 megavatios (1.540 eólicos); #Forestalia se ha hecho con un t…","{}"
173,"2021-10-19T17:16:21.000Z","La subasta queda así: @_CapitalEnergy_ se ha adjudicado 1.550 megavatios (1.540 eólicos); #Forestalia se ha hecho con un total de 776 MW (576 eólicos y 200 fotovoltaicos); @Naturgy, 221 MW fotovoltaicos; y @Repsol, 138 MW eólicos https://t.co/Wn2pqCE99r a través de @ERenovables","{}"
174,"2021-10-19T17:14:28.000Z","La subasta queda así: @_CapitalEnergy_ se ha adjudicado 1.550 megavatios (1.540 eólicos); #Forestalia se ha hecho con un total de 776 MW (576 eólicos y 200 fotovoltaicos); @Naturgy, 221 MW fotovoltaicos; y @Repsol, 138 MW eólicos
https://t.co/9wgtOj1K3u a través de @ERenovables","{}"
175,"2021-10-19T17:07:18.000Z","RT @RebelionxClima: El viernes pasado varias compañeras declararon en los juzgados de Móstoles por la acción del 21 de junio. Todavía queda…","{}"
176,"2021-10-19T17:06:57.000Z","RT @RebelionxClima: El viernes pasado varias compañeras declararon en los juzgados de Móstoles por la acción del 21 de junio. Todavía queda…","{}"
177,"2021-10-19T17:05:01.000Z","@Repsol Mensaje directo por qué plataforma","{'code': 'Leadership', 'polarity': 'P+'}"
178,"2021-10-19T16:56:53.000Z","@Repsol Hay empresas tan mentirosas como Repsol, venden mierda, muy cara y embotellá, como si fuera hidrogeno solar ""renovable"".
Yo a todos los hijos de puta, los mandaba al sitio amplio, que dejó el dictador en cuelgamuros.","{}"
179,"2021-10-19T16:54:46.000Z","Agradecer a @boludacm, @iesitaca , @Tomares_es, @CruzRojaInforma , @CopackEmbalajes y @Repsol  por ceder gratuitamente cajas, a @ProteCivilcc y #proteccioncivilsevilla quienes dedican su tiempo al servicio del ciudadano como VOLUNTARIOS. Y gracias a todos los que colaborasteis.","{}"
180,"2021-10-19T16:54:35.000Z","RT @Repsol: Juan Carlos Ramírez, nuestro Director de Programación, Logística y Ventas Refino, nos habla de la importancia de la transformac…","{}"
181,"2021-10-19T16:46:09.000Z","RT @RebelionxClima: El viernes pasado varias compañeras declararon en los juzgados de Móstoles por la acción del 21 de junio. Todavía queda…","{}"
182,"2021-10-19T16:38:08.000Z","RT @elEconomistaes: 🚆 ¿Por qué es el hidrógeno el mejor aliado para descarbonizar la movilidad❓:

✅Su versatilidad lo convertirá en la ener…","{}"
183,"2021-10-19T16:35:52.000Z","RT @RebelionxClima: El viernes pasado varias compañeras declararon en los juzgados de Móstoles por la acción del 21 de junio. Todavía queda…","{'code': 'Governance', 'polarity': 'N'}"
184,"2021-10-19T16:31:54.000Z","RT @Repsol: ¿Por qué el #HidrógenoRenovable es clave para el reto energético del futuro? @HelenaArlequino nos explica su uso en el transpor…","{'code': 'ProductsServices', 'polarity': 'P'}"
185,"2021-10-19T16:26:24.000Z","@Repsol No me quejo de que me hayáis cobrado la manipulación. Comentaba que hemos pasado de que llenéis el depósito sin bajar del coche a tener que ir a por las llenas y guardaros las vacías yo, antes de devolveros la llave.
Y que en tv se habla del “precio de la bombona” -4€ siempre","{}"
186,"2021-10-19T16:17:50.000Z","RT @Repsol: Por todas ellas, #SacaPecho. Queremos trasladaros toda nuestra energía y apoyo con nuestro equipo 💪, sumándonos al #DíaMundialC…","{}"
187,"2021-10-19T16:16:55.000Z","RT @coieum: Mañana arrancamos la #JVE2021... y aquí están el resto de empresas e instituciones que nos acompañarán estos dos días. ¡Qué ner…","{}"
188,"2021-10-19T16:15:33.000Z","RT @Repsol: ¿Por qué el #HidrógenoRenovable es clave para el reto energético del futuro? @HelenaArlequino nos explica su uso en el transpor…","{}"
189,"2021-10-19T16:15:22.000Z","Mañana arrancamos la #JVE2021... y aquí están el resto de empresas e instituciones que nos acompañarán estos dos días. ¡Qué nervios!☺️

🔴 @Repsol 
🔴 @riberasalud 
🔴 @sef_carm 
🔴 @SonsofaBit_es 
🔴 @staymyway 
🔴 Telefónica
🔴 @teralco
🔴 @ymca_esp 
🔴 Zukan https://t.co/No9N70IdYd","{}"
190,"2021-10-19T16:11:42.000Z","RT @MyWaylet: 🎈¡Ayer lo pasamos genial en la @BalloonWorldCup
 con @ibaillanos y @3gerardpique! Aún puedes conseguir 5€ de dto. en carburan…","{}"
191,"2021-10-19T15:46:06.000Z","@LauraUlloa_CUN @mtz19101 Que se PUDRAN los de @Repsol 

Haz Patria, #BOICOTaREPSOL","{}"
192,"2021-10-19T15:37:16.000Z","Ayer fue la oferta de #Endesa
Hoy en @Correos me ofrecen dar mis datos para recibir información comercial de @Repsol
Cómo convertir un #ServicioPúblico en una empresa de telemarketing por trabajadores y usuarios cautivos
¡Qué vergüencita @PSOE!","{'code': 'Leadership', 'polarity': 'NONE'}"
193,"2021-10-19T15:37:03.000Z","RT @RebelionxClima: El viernes pasado varias compañeras declararon en los juzgados de Móstoles por la acción del 21 de junio. Todavía queda…","{}"
194,"2021-10-19T15:10:40.000Z","RT @Repsol: Por todas ellas, #SacaPecho. Queremos trasladaros toda nuestra energía y apoyo con nuestro equipo 💪, sumándonos al #DíaMundialC…","{}"
195,"2021-10-19T10:48:15.000Z","RT @ithotelero: 📣Jornadas ITH Hotel Energy Meetings 2021 en Marbella!
🗓️26 de octubre a las 9:30h
📍Hotel Fuerte Marbella, Marbella

Inscríb…","{}"
196,"2021-10-19T10:47:46.000Z","📣Jornadas ITH Hotel Energy Meetings 2021 en Marbella!
🗓️26 de octubre a las 9:30h
📍Hotel Fuerte Marbella, Marbella

Inscríbete➡️https://t.co/hzPwOuF1ea

@BoschHomeEs
@Daikin_es
@Cajamar
@italsansl
@remica_es
@Repsol
@RobotbasOficial
@SignifyEspana
#sostenibilidad https://t.co/QNt2QNkVdG","{'code': 'ProductsServices', 'polarity': 'NONE'}"
