"","X","Fecha","Texto","code","index","Polaridad"
"4827",NA,"2021-11-05T11:31:30.000Z","@Iberia realiza el primer vuelo con biocombustible producido en España con residuos @Repsol @Petronor_Info  https://t.co/pP1xgE9Qr6 a través de @ERenovables","{}",522,""
"4828",NA,"2021-11-05T11:27:26.000Z","RT @soydigitalwoman: 🚀 V Inspiring Women Leaders in the Digital Era 🚀
👉 Regístrate: https://t.co/kQULgYgVIe

👉🏼👉🏼 @idutilh, Consejera en @c…","{}",523,""
"4829",NA,"2021-11-05T11:26:26.000Z","La #digitalización de la #cadenadesuministro un must para seguir siendo competitivo en el mercado.
👉 ¿Quieres conocer cómo @Repsol  mejora la visibilidad y trazabilidad a través #FIELDEAS Track&amp;Trace? 
👉 Puedes ver la entrevista completa en https://t.co/q7ldCZSGOQ #wearedigital https://t.co/HM0N9GFZTJ","{}",524,""
"4830",NA,"2021-11-05T11:24:32.000Z","@iamthekillerq @Repsol 😡","{}",525,""
"4831",NA,"2021-11-05T11:23:50.000Z","""Las herramientas digitales han llegado y están aquí para quedarse. Las compañías que no se adapten y lleven a cabo una transformación digital, dejarán de ser competitivas"" 👉Descubre más https://t.co/6QtlrsJdkF
#WeAreDigital @FIELDEAS  @Repsol 
https://t.co/fkp1hrUYjP","{}",526,""
"4832",NA,"2021-11-05T11:22:42.000Z","✈️ Moment historique pour l'aviation! ✈️ Notre vol Madrid-Bilbao IB246, A320neo, en collabarotion avec @Repsol et @Aena, a été le premier vol réalisé avec biocarburant produit en Espagne à partir de déchets. On a utilisé biojet du mois d'août de @Petronor.","{}",527,""
"4833",NA,"2021-11-05T11:04:44.000Z","RT @iamthekillerq: Ya llevo mi 4 reclamacion por una factura de gas a @Repsol en el que me han cobrado una lectura estimada de 340€ por gas…","{'code': 'Leadership', 'polarity': 'NONE'}",528,"3"
"4834",NA,"2021-11-05T11:01:00.000Z","#ConVozdeMujerSER Cartagena es patrocinado por: @regiondemurcia @CanalesTaibilla @PuertodeCtg @Repsol @grupo_lucas @LHICARSA @Alsa_autobuses @VicepresidenRM

https://t.co/QsMz7tXr0B","{}",529,""
"4835",NA,"2021-11-05T10:51:08.000Z","RT @antoniogs_ct: Noticias que permiten prever un mejor futuro para #Cartagena el sector del turismo y la humanidad:

Primer vuelo Madrid-B…","{}",530,""
"4836",NA,"2021-11-05T10:48:26.000Z","Noticias que permiten prever un mejor futuro para #Cartagena el sector del turismo y la humanidad:

Primer vuelo Madrid-Bilbao propulsado con biocombustible (planta de producción que se está instalando en #Escombreras por @Repsol)

Reducción de emisiones de CO2 por 1,4 toneladas https://t.co/PaE8BITvjT","{}",531,""
"4837",NA,"2021-11-05T10:48:07.000Z","RT @Iberia: @Repsol @aena ¿Cuál es el papel de Iberia en la investigación del combustible SAF? Te lo cuenta Teresa Parejo, nuestra director…","{}",532,""
"4838",NA,"2021-11-05T10:47:58.000Z","RT @Iberia: @Repsol @aena Un momento histórico: el primer repostaje con una mezcla de combustible SAF fabricado en España a partir de resid…","{}",533,""
"4839",NA,"2021-11-05T10:47:54.000Z","RT @Iberia: Hemos realizado el primer vuelo con una mezcla de combustible SAF fabricado a partir de residuos por @Repsol en España. Una acc…","{}",534,""
"4840",NA,"2021-11-05T10:45:26.000Z","RT @aeroERMO: Repsol e Iberia realizan el primer vuelo con biocombustible producido en España con residuos

Más información en: https://t.c…","{}",535,""
"4841",NA,"2021-11-05T10:44:17.000Z","✈️ Questa settimana l'aviazione spagnola ha vissuto evento storico! Insieme a @Repsol ed in collaborazione con @Aena abbiamo operato il primo volo alimentato a biofuel prodotto da scarti: IB426 MAD-BIO con un A320neo usando un biojet prodotto ad Agosto nella raffineria @Petronor.","{'code': 'Performance', 'polarity': 'NONE'}",536,"3"
"4842",NA,"2021-11-05T10:44:08.000Z","RT @VadeAviones: Iberia @Iberia y @Repsol realizan el primer vuelo con biocombustible. https://t.co/CBKqL4clrq","{}",537,""
"4843",NA,"2021-11-05T10:41:01.000Z","🚀 V Inspiring Women Leaders in the Digital Era 🚀
👉 Regístrate: https://t.co/kQULgYgVIe

👉🏼👉🏼 @idutilh, Consejera en @circulodempresa 

❤️ 18 de Noviembre 17h ❤️
Gracias a @Repsol @Deloitte_ES  @awscloud @enisa @Europarl_EN por apoyar el emprendimiento digital femenino. 🚀🚀 https://t.co/WB0kc1Bwg5","{}",538,""
"4844",NA,"2021-11-05T10:40:58.000Z","RT @Iberia_en: This week a major milestone has taken place in Spanish aviation.   ✈️ Together with @Repsol and in collaboration with @Aena,…","{}",539,""
"4845",NA,"2021-11-05T10:39:48.000Z","RT @Iberia_en: This week a major milestone has taken place in Spanish aviation.   ✈️ Together with @Repsol and in collaboration with @Aena,…","{}",540,""
"4846",NA,"2021-11-05T10:29:51.000Z","This week a major milestone has taken place in Spanish aviation.   ✈️ Together with @Repsol and in collaboration with @Aena, we made the first flight powered by biofuel produced from waste: IB426 MAD-BIO, with a A320neo, using a biojet produced in Aug. at the @Petronor refinery.","{}",541,""
"4847",NA,"2021-11-05T10:18:16.000Z","Taula rodona 1  ""L'Hidrogen Verd, vector energètic clau per la mobilitat descarbonitzada""
@MatildeGarcaEc1 @Repsol #CarlosNavas @enagas #JordiSoler @Messer_es #JoséAntonioBorque #JeroniFarnos #TechnipIberia
➡️ https://t.co/Z63CZOPfDP","{}",542,""
"4848",NA,"2021-11-05T10:17:54.000Z","✈️📌 #Iberia ha completado el primer vuelo propulsado con biocombustible, producido por @Repsol. Más detalles en 👉@hosteltur .
https://t.co/lm8dpa8BnD","{'code': 'Leadership', 'polarity': 'NONE'}",543,"3"
"4849",NA,"2021-11-05T10:17:32.000Z","RT @iamthekillerq: Ya llevo mi 4 reclamacion por una factura de gas a @Repsol en el que me han cobrado una lectura estimada de 340€ por gas…","{}",544,""
"4850",NA,"2021-11-05T09:59:22.000Z","@iamthekillerq @Repsol Has gastado más luz en focos que en casa 😂😂😂","{}",545,""
"4851",NA,"2021-11-05T09:56:45.000Z","@Repsol @Iberia @aena Juraría que es el segundo con biocombustible Repsol.","{}",546,""
"4852",NA,"2021-11-05T09:55:54.000Z","RT @iamthekillerq: Ya llevo mi 4 reclamacion por una factura de gas a @Repsol en el que me han cobrado una lectura estimada de 340€ por gas…","{}",547,""
"4853",NA,"2021-11-05T09:52:07.000Z","Enhorabuena @Repsol por el Premio I+D+i de  #Iberquimia! https://t.co/s4S62GhX56","{}",548,""
"4854",NA,"2021-11-05T09:44:49.000Z","RT @Petronor_Info: @Repsol - #Petronor e @Iberia realizaron ayer el primer vuelo con el #biojet con residuos fabricado por Petronor el pasa…","{}",549,""
"4855",NA,"2021-11-05T09:43:27.000Z","@iamthekillerq @Repsol A mi directamente me han pasado 1 factura desde Julio llamas y lo único que dicen es que es un problema de la distribuidora, pero luego cuando nos viene una factura de 500 euros a ver que va a pasar 😶
Encima de caro, pésimo servicio.","{}",550,""
"4856",NA,"2021-11-05T09:39:48.000Z","RT @Repsol: Como parte del convenio de colaboración con @Iberia y @Aena hacia una movilidad más #sostenible, hemos realizado el primer vuel…","{}",551,""
"4857",NA,"2021-11-05T09:37:12.000Z","➡️Hoy desde la cadena SER en Puertollano, con Ángels Barcelona, y como invitado especial el @cnh2_es el Centro Nacional del Hidrógeno y nuestro Director @eminiegal  junto a Tomas Malango, @Repsol no os lo perdáis.
@La_SER , @AngelsBarcelo 

https://t.co/p5pDtBwSw3 https://t.co/xs5RzFnpDL","{}",552,""
"4858",NA,"2021-11-05T09:36:14.000Z","@Iberia @Repsol Buen día Ladrones #EstafadosPorIberia","{'code': 'Leadership', 'polarity': 'P+'}",553,""
"4859",NA,"2021-11-05T09:21:31.000Z","@iamthekillerq @Repsol Denuncia en la oficina del consumidor","{}",554,""
"4860",NA,"2021-11-05T09:19:29.000Z","RT @iamthekillerq: Ya llevo mi 4 reclamacion por una factura de gas a @Repsol en el que me han cobrado una lectura estimada de 340€ por gas…","{'code': 'ProductsServices', 'polarity': 'N+'}",555,""
"4861",NA,"2021-11-05T09:18:10.000Z","RT @iamthekillerq: Ya llevo mi 4 reclamacion por una factura de gas a @Repsol en el que me han cobrado una lectura estimada de 340€ por gas…","{}",556,""
"4862",NA,"2021-11-05T09:17:05.000Z","RT @iamthekillerq: Ya llevo mi 4 reclamacion por una factura de gas a @Repsol en el que me han cobrado una lectura estimada de 340€ por gas…","{}",557,""
"4863",NA,"2021-11-05T09:13:16.000Z","RT @FBertelsmann: ¿Quieres conocer el caso práctico de @IKEASpain en Andalucía? ¿Y el caso de @Repsol? Para descubrir estas entre otras ini…","{}",558,""
"4864",NA,"2021-11-05T09:10:14.000Z","RT @iamthekillerq: Ya llevo mi 4 reclamacion por una factura de gas a @Repsol en el que me han cobrado una lectura estimada de 340€ por gas…","{}",559,""
"4865",NA,"2021-11-05T09:06:50.000Z","¿Quieres conocer el caso práctico de @IKEASpain en Andalucía? ¿Y el caso de @Repsol? Para descubrir estas entre otras iniciativas y proyectos clave de #FPDual haz click y adéntrate en todas sus experiencias. Innovación, calidad, participación y ¡mucho más! ¡Atento! 📽️#ForoAFPDual","{}",560,""
"4866",NA,"2021-11-05T09:05:44.000Z","RT @CMM_noticias: 🔀Muchas compañías como @Repsol  requieren perfiles de trabajo que se consiguen gracias a la #FormaciónProfesional .

La a…","{}",561,""
"4867",NA,"2021-11-05T09:02:49.000Z","RT @diarioas: 🗒 La nanomedicina o cómo los seres más pequeños resuelven los problemas más grandes
👥 Teresa Arnandis explica en #SomosFuturo…","{}",562,""
"4868",NA,"2021-11-05T09:02:00.000Z","🗒 La nanomedicina o cómo los seres más pequeños resuelven los problemas más grandes
👥 Teresa Arnandis explica en #SomosFuturo las enormes ventajas en la prevención y la terapia que aportarán pronto los nanomateriales 
➡️ @Repsol
🔗 https://t.co/fWGRlh1YHj https://t.co/kI0W0M3JAb","{}",563,""
"4869",NA,"2021-11-05T08:59:35.000Z","@iamthekillerq @Repsol Si no te acpetan las lecturas ve directamente a la oficina del consumidor. En mi caso, a mi pobre suegro que esta el solito le salia factura de 900 euros. Y el pobre hasta que me meti a indagar ya habia pagado mas de la mitad.","{}",564,""
"4870",NA,"2021-11-05T08:58:03.000Z","@iamthekillerq @Repsol A mi me paso el año pasado con mi suegro, y tambien por las fechas de agosto septiembre y con sus lecturas estimadas. Lo mio fue Hidroelectrica y Naturgy pero el caso es lo mismo.","{}",565,""
"4871",NA,"2021-11-05T08:54:36.000Z","RT @iamthekillerq: Ya llevo mi 4 reclamacion por una factura de gas a @Repsol en el que me han cobrado una lectura estimada de 340€ por gas…","{}",566,""
"4872",NA,"2021-11-05T08:51:36.000Z","RT @ElenaB_Ortega: Iberia ha llevado a cabo el primer vuelo con biocombustible producido en España producido por @Repsol a partir de residu…","{'code': 'ProductsServices', 'polarity': 'P+'}",567,""
"4873",NA,"2021-11-05T08:48:53.000Z","RT @iamthekillerq: Ya llevo mi 4 reclamacion por una factura de gas a @Repsol en el que me han cobrado una lectura estimada de 340€ por gas…","{'code': 'ProductsServices', 'polarity': 'P+'}",568,""
"4874",NA,"2021-11-05T08:47:38.000Z","Ya llevo mi 4 reclamacion por una factura de gas a @Repsol en el que me han cobrado una lectura estimada de 340€ por gas de una persona q ademas se ha pasado medio verano de gira! Les he mandado las lecturas y les da lo mismo me siguen haciendo facturas con lectura estimada","{}",569,""
"4875",NA,"2021-11-05T08:38:22.000Z","RT @Repsol: ¿Sabías que con las matemáticas podemos identificar a los influencers y conseguir más seguidores? Conducidos por @edusadeci, @C…","{}",570,""
"4876",NA,"2021-11-05T08:37:33.000Z","@Repsol @edusadeci @ClaraGrima @davidcpvm Two bob mob","{}",571,""
"4877",NA,"2021-11-05T08:32:45.000Z","@tramp_net @Iberia @Repsol Lamentable ya fue y te doy las gracias. Ahora estoy de vacaciones en Tenerife y no sé, si cambiar un vuelo directo de Tenerife Sur a Frankfurt y no pasar el mal rato que pase. Perdona mi mal español no lo práctico muy bien aunque nací en España pero me crie en Alemania.Danke","{}",572,""
"4878",NA,"2021-11-05T08:28:24.000Z","RT @ForoRRHH: 🥳 Finalizamos la V #GALARRHH, felicidades a todos nuestros premiados @fatimaempleo Paula Patino @JNJNews Benito Villamarín @B…","{}",573,""
"4879",NA,"2021-11-05T08:22:06.000Z","RT @ForoRRHH: 🥳 Finalizamos la V #GALARRHH, felicidades a todos nuestros premiados @fatimaempleo Paula Patino @JNJNews Benito Villamarín @B…","{}",574,""
"4880",NA,"2021-11-05T08:13:46.000Z","RT @soydigitalwoman: 🚀 V Inspiring Women Leaders in the Digital Era 🚀
👉 Regístrate: https://t.co/kQULgYgVIe

👉🏼👉🏼@EduvigisOrtiz Founder &amp; P…","{}",575,""
"4881",NA,"2021-11-05T08:06:49.000Z","RT @CECME_WEC: The representatives of the companies that were part of # CECME2021 join in this video 📹 to explain the energy challenges of…","{}",576,""
"4882",NA,"2021-11-05T08:03:00.000Z","El biojet con residuos vegetales fabricado en Petronor se utiliza por primera vez en un vuelo en España.✈

➕ @Repsol-@Petronor_Info e @Iberia realizan el primer vuelo con el biojet con residuos vegetales fabricado por Petronor el pasado mes de agosto: https://t.co/bxVjctrHrU https://t.co/cO1BnnLn2J","{}",577,""
"4883",NA,"2021-11-05T07:53:20.000Z","RT @CMM_noticias: 🔀Muchas compañías como @Repsol  requieren perfiles de trabajo que se consiguen gracias a la #FormaciónProfesional .

La a…","{}",578,""
"4884",NA,"2021-11-05T07:50:52.000Z","Iberia ha llevado a cabo el primer vuelo con biocombustible producido en España producido por @Repsol a partir de residuos. El vuelo, Madrid-Bilbao, ha supuesto una reducción de emisiones de 1,4 toneladas de CO2 a la atmósfera. @Iberia","{}",579,""
"4885",NA,"2021-11-05T07:43:30.000Z","🔀Muchas compañías como @Repsol  requieren perfiles de trabajo que se consiguen gracias a la #FormaciónProfesional .

La administración calcula que en 2050 habrá nuevos oficios y que 3 de cada 4 estarán vinculados a la formación profesional. https://t.co/44m1BtDmmh","{'code': 'Leadership', 'polarity': 'NONE'}",580,"3"
"4886",NA,"2021-11-05T07:31:53.000Z","@ICAIAsoc @carmen_rider @alvlopez_IIT @JC_delReal @CarmenMunozPer @IIT_Comillas @wellnesstg @UCOMILLAS @Repsol 👏👏👏","{}",581,""
"4887",NA,"2021-11-05T07:22:40.000Z","@MyWaylet @Repsol me podéis dar esos descuentos en cargas ? 🤣🤣😂😂🤭🤭 https://t.co/ozzJQPGBlN","{}",582,""
"4888",NA,"2021-11-05T06:48:50.000Z","Buenos días. Empezamos informando sobre @Iberia y @Repsol que realizan el primer vuelo con biocombustible producido en España con residuos
https://t.co/6aCazNoplE","{}",583,""
"4889",NA,"2021-11-05T06:05:36.000Z","RT @aviaciondigital: Primer vuelo con biocombustible producido en España. @Repsol e @Iberia han realizado el primer vuelo con biocombustibl…","{}",584,""
"4890",NA,"2021-11-05T05:56:26.000Z",".@Iberia y @Repsol  completan el primer vuelo con #biocombustibles  tras aterrizar en Bilbao https://t.co/MGnkGNu0ar vía @el_pais","{}",585,""
"4891",NA,"2021-11-05T04:31:36.000Z","RT @javier72579120: @Iberia @Repsol @aena Cumplan el acuerdo alcanzado con la comisión europea hace un mes y devuelvan el dinero de los bon…","{}",586,""
"4892",NA,"2021-11-05T04:27:29.000Z","RT @laoctavadigital: #EnContexto con @rubengluengas | ""@AccionNacional se ha caracterizado por identificarse con @populares, quienes le abr…","{'code': 'Governance', 'polarity': 'NONE'}",587,"3"
"4893",NA,"2021-11-05T04:21:26.000Z","RT @laoctavadigital: #EnContexto con @rubengluengas | ""@AccionNacional se ha caracterizado por identificarse con @populares, quienes le abr…","{}",588,""
"4894",NA,"2021-11-05T04:21:16.000Z","RT @laoctavadigital: #EnContexto con @rubengluengas | ""@AccionNacional se ha caracterizado por identificarse con @populares, quienes le abr…","{}",589,""
"4895",NA,"2021-11-05T04:20:44.000Z","RT @laoctavadigital: #EnContexto con @rubengluengas | ""@AccionNacional se ha caracterizado por identificarse con @populares, quienes le abr…","{}",590,""
"4896",NA,"2021-11-05T04:20:01.000Z","RT @laoctavadigital: #EnContexto con @rubengluengas | ""@AccionNacional se ha caracterizado por identificarse con @populares, quienes le abr…","{}",591,""
"4897",NA,"2021-11-05T04:13:55.000Z","RT @laoctavadigital: #EnContexto con @rubengluengas | ""@AccionNacional se ha caracterizado por identificarse con @populares, quienes le abr…","{}",592,""
"4898",NA,"2021-11-05T04:12:12.000Z","RT @laoctavadigital: #EnContexto con @rubengluengas | ""@AccionNacional se ha caracterizado por identificarse con @populares, quienes le abr…","{}",593,""
"4899",NA,"2021-11-05T04:09:45.000Z","RT @laoctavadigital: #EnContexto con @rubengluengas | ""@AccionNacional se ha caracterizado por identificarse con @populares, quienes le abr…","{}",594,""
"4900",NA,"2021-11-04T13:48:34.000Z","RT @aviaciondigital: Primer vuelo con biocombustible producido en España. @Repsol e @Iberia han realizado el primer vuelo con biocombustibl…","{}",395,""
"4901",NA,"2021-11-04T13:43:58.000Z","@aviaciondigital @Repsol @Iberia Y que tal","{}",396,""
"4902",NA,"2021-11-04T13:37:32.000Z","@Repsol is one of the Emerald partners of #TBB2011!
Discover more about their mission! https://t.co/a4Qax2KWOh","{'code': 'Leadership', 'polarity': 'P'}",397,"4"
"4903",NA,"2021-11-04T13:28:30.000Z","RT @eCdPersonas: Gracias por acompañarnos en la presentación del nuestro estudio sobre #SaludHolística, elaborado junto a Cigna y con exper…","{}",398,""
"4904",NA,"2021-11-04T13:27:28.000Z","RT @uaxuniversidad: Mesa redonda sobre “La Innovación en el ámbito de la Ingeniería” organizada por la Cátedra PADECASA-UAX.

Expertos del…","{}",399,""
"4905",NA,"2021-11-04T13:24:53.000Z","RT @energetica_xxi: ✈️♻️@Repsol e @Iberia realizan el primer vuelo con biocombustible producido en España con residuos #MovilidadSostenible…","{}",400,""
"4906",NA,"2021-11-04T13:22:20.000Z","RT @Repsol: Como parte del convenio de colaboración con @Iberia y @Aena hacia una movilidad más #sostenible, hemos realizado el primer vuel…","{}",401,""
"4907",NA,"2021-11-04T13:18:30.000Z","@JaxTellersoa67 @ElensGuitart Lo mejor de todo es la locución de los surtidores de @Repsol. «Buen Viaje», te dice cuando terminas de repostar.","{}",402,""
